FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,RatingDate/_xsi:nil,AddressLine1
1082506,175470,Elim Bootle Pentecostal Church,Restaurant/Cafe/Canteen,1,St Andrews Road,Bootle,Sefton Council,L20 5EX,Exempt,fhrs_exempt_en-GB,2018-10-11,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-2.99390006065369,53.46160125732420,,St Andrews Memorial Hall
639451,165380,Elim Pre-School,School/college/university,7845,Promenade,Southport,,PR8 1RY,5,fhrs_5_en-GB,2018-10-02,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.01113200000000,53.65341900000000,,Lakeside Christian Centre
1173780,177045,Elizabeth Clayton,Other catering premises,7841,,,,,Exempt,fhrs_exempt_en-GB,2019-08-14,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,,,,
142401,791,Elm House Nursing Home,Hospitals/Childcare/Caring Premises,5,43 Cambridge Road,Southport,Merseyside,PR9 9PR,5,fhrs_5_en-GB,2019-07-25,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.97764100000000,53.66025900000000,,
114063,4308,Embassy Restaurant,Restaurant/Cafe/Canteen,1,24-26 Nevill Street,Southport,Merseyside,PR9 0BX,5,fhrs_5_en-GB,2019-07-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,0,FHRS,False,-3.00523000000000,53.64952300000000,,
148951,9488,Emerald Garden,Takeaway/sandwich shop,7844,102 Moss Lane,Litherland,Sefton Council,L21 7NJ,3,fhrs_3_en-GB,2019-05-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,10,10,FHRS,False,-2.98803200000000,53.47546500000000,,
679945,74344,Emily's Sandwich Bar,Takeaway/sandwich shop,7844,22 Old Park Lane,Southport,Sefton Council,PR9 7BG,5,fhrs_5_en-GB,2020-07-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.96763300000000,53.65212400000000,,
780848,107307,Emma Bunting,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2020-02-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
80568,1951,Emmanuel Baptist Church,Pub/bar/nightclub,7843,Fleetwoods Lane,Netherton,Sefton Council,L30 0QG,5,fhrs_5_en-GB,2020-03-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.98476500000000,53.48991000000000,,Emmanuel Baptist Church
114006,4300,Empire,Restaurant/Cafe/Canteen,1,11-13 Nevill Street,Southport,Merseyside,PR9 0DE,5,fhrs_5_en-GB,2018-10-18,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,0,FHRS,False,-3.00587700000000,53.64938200000000,,
1087952,41318,Em's Cakery,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2018-12-03,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
1008534,69819,Enchanted Drinks,Retailers - other,4613,Office 10 Rent a Space 9,Dunningbridge Road,Bootle,L30 6UU,5,fhrs_5_en-GB,2018-11-20,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,0,FHRS,False,-2.96669602394104,53.48270416259770,,
78002,1846,Endbutt,Pub/bar/nightclub,7843,63 Endbutt Lane,Crosby,Sefton Council,L23 0TU,4,fhrs_4_en-GB,2018-07-03,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,0,FHRS,False,-3.01705400000000,53.48569300000000,,
735535,3680,Enelles Glass House,Restaurant/Cafe/Canteen,1,241b Lord Street,Southport,Sefton Council,PR8 1NY,5,fhrs_5_en-GB,2019-03-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00771380000000,53.64821360000000,,
844025,168643,English Martyrs Nursery,School/college/university,7845,School Lane,Litherland,Sefton Council,L21 7LX,5,fhrs_5_en-GB,2019-01-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.99624000000000,53.47213400000000,,English Martyrs Catholic Primary School
123928,5236,English Martyrs R C Primary School,School/college/university,7845,School Lane,Litherland,Sefton Council,L21 7LX,5,fhrs_5_en-GB,2020-03-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.99624000000000,53.47213400000000,,English Martyrs Catholic Primary School
1043319,28844,Eshe Honey,Retailers - other,4613,,,,,5,fhrs_5_en-GB,2018-05-03,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,,,,
100298,3217,Esperanto's Bistro,Restaurant/Cafe/Canteen,1,579 Liverpool Road,Ainsdale,Merseyside,PR8 3LU,5,fhrs_5_en-GB,2019-02-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,5,FHRS,False,-3.03439700000000,53.60247000000000,,
639482,5183,Euro Garage BP Petrol Station,Retailers - other,4613,3A Scarisbrick New Road,Southport,Merseyside,PR8 6PU,5,fhrs_5_en-GB,2020-01-21,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.99805100000000,53.64152000000000,,
376476,164876,Euro Market,Takeaway/sandwich shop,7844,London Street,Southport,Sefton Council,PR9 0TH,3,fhrs_3_en-GB,2019-01-21,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,10,10,FHRS,False,-3.00198440000000,53.64741800000000,,53-55
72024,163857,Everydayz,Retailers - other,4613,16-18 Waddicar Lane,Melling,Merseyside,L31 1DU,4,fhrs_4_en-GB,2019-05-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,5,5,FHRS,False,-2.91365500000000,53.48641200000000,,
747424,80551,Exceptional Care,Hospitals/Childcare/Caring Premises,5,46 Princes Street,Southport,Sefton Council,PR8 1HB,5,fhrs_5_en-GB,2018-01-23,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00939600000000,53.64346500000000,,
1104435,9074,Expect Ltd,Hospitals/Childcare/Caring Premises,5,,,,,5,fhrs_5_en-GB,2019-02-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
1224770,1276,EyeCandy,Retailers - other,4613,7 Copy Lane,Netherton,Merseyside,L30 8RA,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,True,-2.95245760000000,53.48626920000000,true,
1125032,176175,EyeCandy Deliveries,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2019-04-25,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,,,,
119427,4861,Fairfield Private Hotel,Hotel/bed & breakfast/guest house,7842,83 Promenade,Southport,Merseyside,PR9 0JN,5,fhrs_5_en-GB,2017-06-06,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,-2.99756800000000,53.65887200000000,,
68492,1531,Famous Blue Star,Takeaway/sandwich shop,7844,1 Dover Road,Maghull,Merseyside,L31 5JB,3,fhrs_3_en-GB,2020-03-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,10,10,FHRS,False,-2.94541100000000,53.50005200000000,,
1134125,176444,Fancy Fizz,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2019-05-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
508329,3124,Farmfoods Ltd,Retailers - supermarkets/hypermarkets,7840,4-12 Liverpool Road,Crosby,Sefton Council,L23 5SF,4,fhrs_4_en-GB,2017-09-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,0,FHRS,False,-3.02608500000000,53.49207900000000,,
452281,3791,Farmfoods Ltd,Retailers - supermarkets/hypermarkets,7840,Lord Street,Southport,Sefton Council,PR9 9HQ,5,fhrs_5_en-GB,2018-09-20,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,0,FHRS,False,-2.99875600000000,53.65150900000000,,Farmfoods Freezer Centre
79269,1900,Farnborough Road School,School/college/university,7845,Farnborough Road,Birkdale,"Southport, Merseyside",PR8 3DF,5,fhrs_5_en-GB,2018-06-20,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.01537000000000,53.61630500000000,,Farnborough Road Junior School
616349,165778,Fat Italian,Restaurant/Cafe/Canteen,1,70 Coronation Road,Crosby,Sefton Council,L23 5RQ,5,fhrs_5_en-GB,2019-09-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,0,FHRS,False,-3.02771600000000,53.49032100000000,,
1100246,2268,FCD Coffee Lounge,Restaurant/Cafe/Canteen,1,70 Harington Road,Formby,Merseyside,L37 1NU,5,fhrs_5_en-GB,2019-04-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-3.08036270000000,53.56031900000000,,
1055404,1977,Fellini,Takeaway/sandwich shop,7844,19 Forest Road,Southport,Sefton Council,PR8 6ST,5,fhrs_5_en-GB,2018-07-18,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.99116300000000,53.64258400000000,,
61809,1361,Ferndale Lodge,Pub/bar/nightclub,7843,15 Crosby Road North,Waterloo,Sefton Council,L22 0LD,5,fhrs_5_en-GB,2019-10-22,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.02338400000000,53.47754900000000,,Ferndale Lodge
770260,138319,Fernley Resource Centre,Restaurant/Cafe/Canteen,1,Blundell Avenue,Formby,Sefton Council,L37 1PH,5,fhrs_5_en-GB,2019-05-29,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.09273300000000,53.56044100000000,,St Josephs Home
106000,3666,Feroxser Ltd,Restaurant/Cafe/Canteen,1,199 Lord Street,Southport,Merseyside,PR8 1PF,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.00858900000000,53.64701300000000,true,
452289,6531,Field Days,Hospitals/Childcare/Caring Premises,5,Watchyard Lane,Formby,Sefton Council,L37 3JT,5,fhrs_5_en-GB,2019-10-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.05254900000000,53.56122400000000,,Freshfield Primary School
988128,170166,Fifty6 Bar & Lounge,Pub/bar/nightclub,7843,56 South Road,Waterloo,Sefton Council,L22 5PQ,5,fhrs_5_en-GB,2018-03-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.02773900000000,53.47383500000000,,
120913,49732,Finnigans Fast Food,Takeaway/sandwich shop,7844,70 Hawthorne Road,Bootle,Sefton Council,L20 9JX,5,fhrs_5_en-GB,2019-11-07,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.98214700000000,53.44444800000000,,
144935,8463,First Class Nursery,Hospitals/Childcare/Caring Premises,5,Kenyons Lane,Lydiate,,L31 0BP,5,fhrs_5_en-GB,2019-09-18,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.93785700000000,53.52528900000000,,
132771,6493,Firwood Bootle Cricket Club,Pub/bar/nightclub,7843,Wadham Road,Bootle,Sefton Council,L20 2DD,5,fhrs_5_en-GB,2020-03-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,-2.98507094383240,53.44398117065430,,
134550,6802,Fish Loves Chips,Takeaway/sandwich shop,7844,45 Ovington Drive,Southport,Merseyside,PR8 6JW,5,fhrs_5_en-GB,2020-07-08,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-2.97787700000000,53.63060300000000,,
133260,6580,Fishermans Rest,Pub/bar/nightclub,7843,Weld Road,Birkdale,Sefton Council,PR8 2BX,5,fhrs_5_en-GB,2018-08-15,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,-3.02446600000000,53.63857300000000,,Fishermans Rest
1027382,161086,Fishlock Chemist,Retailers - other,4613,17 Station Road,Ainsdale,Sefton Council,PR8 3HN,Exempt,fhrs_exempt_en-GB,2017-11-29,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.03885698318481,53.60192871093750,,
639483,5309,Fitness Connection (Liverpool) Limited,Retailers - other,4613,81-83 Seaforth Road,Seaforth,Sefton Council,L21 3TX,Exempt,fhrs_exempt_en-GB,2018-03-14,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.00692500000000,53.46526600000000,,
149112,9510,Five Fortunes,Takeaway/sandwich shop,7844,8 Endbutt Lane,Crosby,Sefton Council,L23 0TR,3,fhrs_3_en-GB,2020-02-06,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,10,10,FHRS,False,-3.02279700000000,53.48885300000000,,
144479,8323,Flamingo's,Takeaway/sandwich shop,7844,112a Station Road,Ainsdale,Sefton Council,PR8 3HL,5,fhrs_5_en-GB,2019-11-28,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,-3.04137400000000,53.60229300000000,,
371428,4880,Flanagans,Pub/bar/nightclub,7843,35 Queen Street,Waterloo,Sefton Council,L22 5PA,4,fhrs_4_en-GB,2018-07-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,5,5,FHRS,False,-3.02649800000000,53.47295600000000,,
72234,164406,Flavours Ice Cream,Restaurant/Cafe/Canteen,1,32-34 Nevill Street,Southport,Merseyside,PR9 0BX,5,fhrs_5_en-GB,2019-07-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00523000000000,53.64952300000000,,
80430,1947,Fleetwood Hall Nursing Home,Hospitals/Childcare/Caring Premises,5,100 Fleetwood Road,Southport,Merseyside,PR9 9QN,5,fhrs_5_en-GB,2019-06-27,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.97916200000000,53.66648400000000,,
859381,2026,Fleetwood Hesketh Sports & Soc,Pub/bar/nightclub,7843,Fylde Road,Southport,Sefton Council,PR9 9XH,5,fhrs_5_en-GB,2018-08-23,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-2.97136500000000,53.66967500000000,,Fleetwood Hesketh Social Club
145153,8527,Fleetwoods Mini Mart,Retailers - other,4613,18 Fleetwoods Lane,Netherton,Liverpool,L30 0CG,5,fhrs_5_en-GB,2018-09-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,0,FHRS,False,-2.97255900000000,53.48472900000000,,
352449,1377,Fletcher & Co,Other catering premises,7841,35 Crosby Road North,Waterloo,Sefton Council,L22 4QB,5,fhrs_5_en-GB,2019-03-20,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,-3.02366700000000,53.47928200000000,,
1224772,177732,Flip Out,Restaurant/Cafe/Canteen,1,Unit V6 Topham Drive,Aintree,Liverpool,L9 5AL,4,fhrs_4_en-GB,2020-02-11,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,10,FHRS,False,-2.95172309875488,53.47969436645510,,"Aintree Racecourse Business Park, Orbit Developements"
1134129,75590,Flo's Pantry,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2019-06-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
1263388,72747,Flutterby Gifts,Other catering premises,7841,,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,,,true,
134374,677,Fongs Hot Food,Takeaway/sandwich shop,7844,117 Brownmoor Lane,Crosby,Merseyside,L23 9SF,3,fhrs_3_en-GB,2020-02-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,10,FHRS,False,-3.00668100000000,53.48932300000000,,
460209,2484,Food N Go,Retailers - other,4613,1-3 High Park Place,Southport,Merseyside,PR9 7QP,5,fhrs_5_en-GB,2018-06-29,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.96521900000000,53.65373500000000,,
71260,161489,Food Options,Restaurant/Cafe/Canteen,1,Orrell Lane,Bootle,Sefton Council,L20 6PD,5,fhrs_5_en-GB,2019-11-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-2.97084900000000,53.46929500000000,,Peoples Liverpool Ltd
1224771,177548,Food Pantry,Retailers - other,4613,Devonshire Road,Southport,Sefton Council,PR9 7BZ,5,fhrs_5_en-GB,2020-02-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.96376100000000,53.65017800000000,,Bishop David Sheppard Church Of England Primary School
1043305,16964,Foodie Feasts,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2018-03-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,,,,
1025200,174101,Foodland Burgers,Takeaway/sandwich shop,7844,57 Cemetery Road,Southport,Sefton Council,PR8 5EF,5,fhrs_5_en-GB,2019-11-06,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,0,FHRS,False,-2.99904489517212,53.63623428344730,,
735562,8382,Footprints @ Pinetots Pre School,Hospitals/Childcare/Caring Premises,5,Kirklake Road,Formby,Sefton Council,L37 2DB,5,fhrs_5_en-GB,2018-09-25,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.07852697372437,53.55332565307620,,St Lukes Church Hall
1250999,178029,footprints@hattonhillnursery,Hospitals/Childcare/Caring Premises,5,Alwyn Avenue,Litherland,Sefton Council,L21 9NZ,5,fhrs_5_en-GB,2020-07-15,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,5,FHRS,False,-3.00199500000000,53.47979800000000,,Hatton Hill Primary School
1229167,61331,For Goodness Cake,Other catering premises,7841,,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,,,true,
81014,1971,Forefield Community Infant and Nursery School,School/college/university,7845,Forefield Lane,Crosby,Sefton Council,L23 9SL,5,fhrs_5_en-GB,2019-04-29,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.00881400000000,53.48900800000000,,Forefield Infant School
957407,66271,Forest Coffee,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2020-03-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
119638,4879,Forge Brasserie,Restaurant/Cafe/Canteen,1,Queen Anne Street,Southport,Sefton Council,PR8 1EH,5,fhrs_5_en-GB,2019-01-29,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00613300000000,53.64551500000000,,Forge Brasserie
1051540,8450,Formby Artisans Golf Club,Pub/bar/nightclub,7843,Golf Road,Formby,Merseyside,L37 1YH,Exempt,fhrs_exempt_en-GB,2018-03-19,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.07284800000000,53.56690500000000,,
44471,1079,Formby Day Nursery,Hospitals/Childcare/Caring Premises,5,10 Church Road,Formby,Sefton Council,L37 8BG,5,fhrs_5_en-GB,2019-04-30,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.05539100000000,53.55531200000000,,
83888,2069,Formby Golf Club,Pub/bar/nightclub,7843,Golf Road,Formby,Sefton Council,L37 1LQ,5,fhrs_5_en-GB,2019-01-15,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.07349700000000,53.56748300000000,,Formby Gents Golf Club
957399,130679,Formby Greggs (Euro Garages Ltd),Takeaway/sandwich shop,7844,Southport Road,Formby,Sefton Council,L37 7AE,5,fhrs_5_en-GB,2019-04-25,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.04834100000000,53.56875700000000,,Bp Service Station
127121,5623,Formby Hall Golf Resort & Spa,Pub/bar/nightclub,7843,Southport Old Road,Formby,Sefton Council,L37 0AB,4,fhrs_4_en-GB,2019-10-02,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,10,FHRS,False,-3.04047600000000,53.58175200000000,,Formby Hall Golf Club
82837,2013,Formby High School,School/college/university,7845,Freshfield Road,Formby,Sefton Council,L37 3HW,5,fhrs_5_en-GB,2020-01-14,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.06866000000000,53.56069500000000,,Formby High School
61462,1350,Formby Hockey and Squash Club,Pub/bar/nightclub,7843,27A Cricket Path,Formby,Merseyside,L37 7DP,5,fhrs_5_en-GB,2017-10-27,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-3.06163900000000,53.56669900000000,,
135369,690,Formby Kebab & Pizza House,Takeaway/sandwich shop,7844,35 Brows Lane,Formby,Sefton Council,L37 4HS,5,fhrs_5_en-GB,2019-07-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.06315000000000,53.55650100000000,,Flames
144897,8454,Formby Ladies' Golf Club,Pub/bar/nightclub,7843,Golf Road,Formby,Merseyside,L37 1YH,5,fhrs_5_en-GB,2020-01-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.07284800000000,53.56690500000000,,
639464,2085,Formby Lawn Tennis Club,Pub/bar/nightclub,7843,90 Gores Lane,Formby,Merseyside,L37 7DF,5,fhrs_5_en-GB,2020-01-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.06507000000000,53.56506000000000,,
569523,7496,Formby Little Theatre Club,Pub/bar/nightclub,7843,123 Lonsdale Road,Formby,Sefton Council,L37 3HF,5,fhrs_5_en-GB,2019-08-15,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.06526100000000,53.55824400000000,,
537915,8301,Formby Local Store,Retailers - other,4613,3-5 Southport Road,Formby,Liverpool,L37 4EN,5,fhrs_5_en-GB,2018-01-31,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.05236600000000,53.55264200000000,,
692412,166916,Formby Luncheon Club,Restaurant/Cafe/Canteen,1,68 Rosemary Lane,Formby,,L37 3HA,5,fhrs_5_en-GB,2019-06-14,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.06552100000000,53.55774800000000,,
1173778,176996,Formby Manor,Hospitals/Childcare/Caring Premises,5,67 Liverpool Road,Formby,Sefton Council,,5,fhrs_5_en-GB,2019-09-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.05474745012406,53.54911280483680,,
1064157,7549,Formby Methodist Church,Other catering premises,7841,Elbow Lane,Formby,Liverpool,L37 4AF,Exempt,fhrs_exempt_en-GB,2018-06-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.06145811080933,53.55525970458980,,
71239,161407,Formby Pool Trust,Restaurant/Cafe/Canteen,1,Elbow Lane,Formby,Sefton Council,L37 4AB,4,fhrs_4_en-GB,2018-10-08,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,5,FHRS,False,-3.06250600000000,53.55552700000000,,
371387,1596,Formby Wines & Spirits,Retailers - other,4613,9a Duke Street,Formby,Sefton Council,L37 4AL,Exempt,fhrs_exempt_en-GB,2019-07-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.06924400000000,53.55331900000000,,Formby Wines
106869,3742,Fortunata,Restaurant/Cafe/Canteen,1,519 Lord Street,Southport,Merseyside,PR9 0BB,3,fhrs_3_en-GB,2019-07-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,10,FHRS,False,-3.00169400000000,53.65097200000000,,
55970,1264,Fortune Capital,Takeaway/sandwich shop,7844,29 Cooks Road,Crosby,Merseyside,L23 2TB,3,fhrs_3_en-GB,2020-03-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,5,10,FHRS,False,-3.02789000000000,53.49316000000000,,
127471,568,Fortune Kitchen,Takeaway/sandwich shop,7844,26 Bridge Road,Crosby,Merseyside,L23 6SG,3,fhrs_3_en-GB,2019-08-15,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,10,10,FHRS,False,-3.04035300000000,53.48382100000000,,
126183,5507,Fortune Marine Cafe,Restaurant/Cafe/Canteen,1,4 South Road,Waterloo,Sefton Council,L22 5PQ,5,fhrs_5_en-GB,2019-06-28,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.02773900000000,53.47383500000000,,
