FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate/_xsi:nil,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,RatingDate,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,AddressLine2
802650,PI/000266176,Compass Group Uk,Restaurant/Cafe/Canteen,1,Asda Supermarket Hunts Cross Shopping Park,Liverpool,Liverpool,L24 9WA,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.86819195747375,53.35751724243160,2018-09-07,0,0,0,
499054,PI/000253707,Compass Group UK and Ireland Ltd.,School/college/university,7845,"Compass Group Uk And Ireland Limited, Florence Melly Primary School Bushey Road",Liverpool,Liverpool,L4 9UA,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94835209846497,53.44337081909180,2017-09-13,0,0,0,
497008,PI/000120519,Considerate Care,Hospitals/Childcare/Caring Premises,5,18 Old Thomas Lane,Liverpool,Liverpool,L14 3NA,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.89303560000000,53.40739290000000,2019-10-31,0,0,5,
1244403,PI/000263330,Constellation,Pub/bar/nightclub,7843,35 - 39 Greenland Street,Liverpool,Liverpool,L1 0BS,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97837290000000,53.39486880000000,,,,,
817778,PI/000266608,Constellations Cafe,Restaurant/Cafe/Canteen,1,Constellations Greenland Street,Liverpool,Liverpool,L1 0BS,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97837305068970,53.39486694335940,2019-01-23,0,0,0,
496777,PI/000097964,Continental Liquor Store,Retailers - other,4613,55 Lodge Lane,Liverpool,Liverpool,L8 0QE,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94937100000000,53.39588470000000,2017-10-25,5,0,0,
1244400,PI/000131325,Convenience Store,Retailers - other,4613,167 Rice Lane,Liverpool,Liverpool,L9 1AF,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96275450000000,53.45380000000000,,,,,
1062157,PI/000129354,Convenience Store,Retailers - other,4613,46 St James Street,Liverpool,Liverpool,L1 0AB,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98036940000000,53.39725650000000,2018-07-09,10,10,5,
1041803,PI/000272685,Convenience Store,Retailers - other,4613,50 Picton Road,Liverpool,Liverpool,L15 4LH,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93580620000000,53.40206810000000,2018-09-18,10,10,10,
1244409,PI/000268283,Convenience Store,Retailers - other,4613,91 High Park Street,Liverpool,Liverpool,L8 3UF,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96105750000000,53.38860020000000,,,,,
1048191,PI/000272385,CookHouse Pub and Carvery,Restaurant/Cafe/Canteen,1,Cookhouse Pub And Carvery Mackets Lane,Liverpool,Liverpool,L25 9NQ,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.85286092758179,53.37302398681640,2018-04-18,10,0,10,
699856,PI/000262606,Cool Trader,Retailers - supermarkets/hypermarkets,7840,"Store F, Belle Vale Shopping Centre Childwall Valley Road",Liverpool,Liverpool,L25 2RF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.85978388786316,53.39061355590820,2019-03-21,0,0,0,Belle Vale
908777,PI/000262421,Co-op,Retailers - supermarkets/hypermarkets,7840,104 Booker Avenue,Liverpool,Liverpool,L18 9SD,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90211340000000,53.37082140000000,2016-08-23,0,0,0,
496273,PI/000034380,Co-Op,Retailers - supermarkets/hypermarkets,7840,Co Operative Food Supermarket Church Road North,Liverpool,Liverpool,L15 6TE,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91486406326294,53.39689254760740,2019-03-11,0,5,0,
497464,PI/000163807,Co-Op,Retailers - supermarkets/hypermarkets,7840,"Co Operative Food Supermarket, 11 - 15 Utting Avenue",Liverpool,Liverpool,L4 7UN,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95022296905518,53.43547439575200,2015-06-15,0,0,0,
979365,PI/000247036,Co-op,Retailers - supermarkets/hypermarkets,7840,"Co Operative Food Supermarket, 271 - 273 Speke Road",Liverpool,Liverpool,L25 0NN,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.85592103004456,53.35997009277340,2017-05-24,5,5,5,Woolton
496757,PI/000096236,Co-op,Retailers - supermarkets/hypermarkets,7840,Co Operative Foodstore Longmoor Lane,Liverpool,Liverpool,L9 9HS,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,,,2016-04-21,0,0,0,Liverpool Nine
1048023,PI/000272062,Co-operative Food Ltd,Retailers - other,4613,21 Leece Street,Liverpool,Liverpool,L1 2TR,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97460990000000,53.40221070000000,2018-06-25,5,5,5,
496095,PI/000015010,Co-Operative Group Food Ltd,Retailers - other,4613,"Co Operative Food Supermarket, 102 Bentham Drive",Liverpool,Liverpool,L16 5EX,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.88545393943787,53.40015029907230,2014-10-11,0,0,0,
496671,PI/000089324,Co-Operative Retail Services,Retailers - supermarkets/hypermarkets,7840,35 Lawrence Road,Liverpool,Liverpool,L15 0EE,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93569090000000,53.39735300000000,2019-05-13,5,5,0,
496365,PI/000044327,Co-Operative Wholesale Society,Retailers - supermarkets/hypermarkets,7840,Co Operative Food Supermarket Darley Drive,Liverpool,Liverpool,L12 8QP,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90246891975403,53.42734146118160,2019-06-05,0,0,0,
496249,PI/000032733,Coopers,Pub/bar/nightclub,7843,13 Cases Street,Liverpool,Liverpool,L1 1HW,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98037300000000,53.40534240000000,2017-10-25,0,0,0,
495984,PI/000003044,Coopers Coffee Shop,Restaurant/Cafe/Canteen,1,362 Aigburth Road,Liverpool,Liverpool,L17 6AE,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92552880000000,53.36721730000000,2017-05-24,0,0,0,St Michaels
1243631,71328,"Coops, Dixy, Pizza & Shakes",Takeaway/sandwich shop,7844,698 Prescot Road,Liverpool,Liverpool,L13 5XG,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90767310000000,53.41449180000000,2019-04-09,5,0,5,Old Swan
905599,PI/000268551,Copacabana,Restaurant/Cafe/Canteen,1,Copacabana Queen Square,Liverpool,Liverpool,L1 1HF,1,fhrs_1_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98230910301209,53.40841674804690,2020-01-09,15,15,20,
496605,PI/000079781,Corinthian County Primary School,School/college/university,7845,Corinthian Community Primary School Inigo Road,Liverpool,Liverpool,L13 6SH,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91086697578430,53.42028427124020,2019-03-11,0,5,0,
498196,PI/000241427,Corner Cafe,Restaurant/Cafe/Canteen,1,137 Prescot Road,Liverpool,Liverpool,L7 0LB,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93999210000000,53.41319050000000,2018-07-31,5,10,5,Fairfield
498186,PI/000241336,Corner News,Retailers - other,4613,387 Eaton Road,Liverpool,Liverpool,L12 2AJ,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.89622970000000,53.42122990000000,2017-10-31,0,10,0,West Derby
1243548,3689,CORNER TAVERN,Pub/bar/nightclub,7843,395 Prescot Road,Liverpool,Liverpool,L13 3BT,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91927780000000,53.41540990000000,,,,,Old Swan
1244281,77616,Cose Buone,Retailers - other,4613,"100, St Johns Market St Johns Precinct",Liverpool,Liverpool,L1 1NP,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98102440000000,53.40684720000000,2019-11-18,0,5,5,
1064304,PI/000273462,Costa,Restaurant/Cafe/Canteen,1,24 Jennifer Avenue,Liverpool,Liverpool,L5 5AA,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97904270000000,53.42457640000000,2018-09-04,5,5,5,
1243856,71779,Costa,Restaurant/Cafe/Canteen,1,"Costa, Royal Liverpool Childrens N H S Trust Alder Hey Hospital Eaton Road",Liverpool,Liverpool,L12 2AP,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.89872193336487,53.42025756835940,2017-08-18,0,0,0,West Derby
759877,PI/000260092,Costa @ Next,Restaurant/Cafe/Canteen,1,18 - 20 Church Street,Liverpool,Liverpool,L1 3AP,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98481560000000,53.40491040000000,2018-11-19,0,5,0,
496032,PI/000005711,Costa Coffee,Restaurant/Cafe/Canteen,1,123 Allerton Road,Liverpool,Liverpool,L18 2DD,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90718540000000,53.38520990000000,2019-04-01,5,10,5,Mossley Hill
496175,PI/000025281,Costa Coffee,Restaurant/Cafe/Canteen,1,176 Brownlow Hill,Liverpool,Liverpool,L3 5RF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96705620000000,53.40581050000000,2018-10-03,5,5,5,
752341,PI/000264341,Costa Coffee,Restaurant/Cafe/Canteen,1,"18 - 19, The Colonnades Gower Street",Liverpool,Liverpool,L3 4AA,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99371800000000,53.39964110000000,2019-01-30,5,10,5,
498143,PI/000240376,Costa Coffee,Restaurant/Cafe/Canteen,1,1A Tithebarn Street,Liverpool,Liverpool,L2 2NZ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99241230000000,53.40819220000000,2017-11-09,5,5,5,
845481,PI/000267497,Costa Coffee,Restaurant/Cafe/Canteen,1,2 Queen Square,Liverpool,Liverpool,L1 1RH,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98287930000000,53.40770380000000,2019-08-13,0,5,0,
1066898,PI/000273446,Costa Coffee,Restaurant/Cafe/Canteen,1,21 Hatton Garden,Liverpool,Liverpool,L3 2FE,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98714900000000,53.41019450000000,2018-07-20,5,0,0,
1038868,PI/000272667,Costa Coffee,Restaurant/Cafe/Canteen,1,26 Montrose Way,Liverpool,Liverpool,L13 1FA,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92567240000000,53.40883760000000,2018-09-10,5,10,5,
779723,PI/000265005,Costa Coffee,Restaurant/Cafe/Canteen,1,270 - 272 Smithdown Road,Liverpool,Liverpool,L15 5AH,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92454690000000,53.38987690000000,2019-03-21,0,0,0,Wavertree
908782,PI/000268733,Costa Coffee,Restaurant/Cafe/Canteen,1,29E Hope Street,Liverpool,Liverpool,L1 9BQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97002440000000,53.40183580000000,2019-10-24,0,0,0,
542975,PI/000254656,Costa Coffee,Restaurant/Cafe/Canteen,1,30 Clayton Square,Liverpool,Liverpool,L1 1QR,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98082709312439,53.40546417236330,2018-10-02,0,0,0,
730698,PI/000263706,Costa Coffee,Restaurant/Cafe/Canteen,1,39 Gateacre Park Drive,Liverpool,Liverpool,L25 1PD,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.87223740000000,53.39153490000000,2017-11-15,0,5,0,
497973,PI/000235929,Costa Coffee,Restaurant/Cafe/Canteen,1,44 Lord Street,Liverpool,Liverpool,L2 1TD,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98789110000000,53.40514650000000,2018-11-26,0,0,0,City Centre
932592,PI/000270069,Costa Coffee,Restaurant/Cafe/Canteen,1,"7, Penny Lane Neighbourhood Centre Church Road",Liverpool,Liverpool,L15 9EB,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91682291030884,53.39009094238280,2019-05-10,0,5,0,Wavertree
498283,PI/000243013,Costa Coffee,Restaurant/Cafe/Canteen,1,89 London Road,Liverpool,Liverpool,L3 8JA,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97405840000000,53.40945880000000,2019-09-30,0,5,0,
1026051,PI/000272230,Costa Coffee,Restaurant/Cafe/Canteen,1,"Cafe, Liverpool South Parkway Woolton Road",Liverpool,Liverpool,L19 5NH,2,fhrs_2_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.88869905471802,53.35953140258790,2018-01-18,15,10,10,Garston
1243768,71679,Costa Coffee,Retailers - other,4613,"Costa Coffee First Floor, Royal Liverpool University Hospital Prescot Street",Liverpool,Liverpool,L7 8XP,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96480894088745,53.40952301025390,2018-10-09,0,5,0,
1243824,71742,Costa Coffee,Restaurant/Cafe/Canteen,1,"Costa Coffee, 598 - 598A Prescot Road",Liverpool,Liverpool,L13 5XE,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91305440000000,53.41332550000000,2019-11-21,0,0,0,Old Swan
496746,PI/000096037,Costa Coffee,Restaurant/Cafe/Canteen,1,"Costa Coffee, Lime Street Railway Station Lime Street",Liverpool,Liverpool,L1 1NY,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97819399833679,53.40803909301760,2018-10-03,0,5,0,
497739,PI/000225926,Costa Coffee,Restaurant/Cafe/Canteen,1,"Costa Coffee, Unit 8a New Mersey Retail Park",Liverpool,Liverpool,L24 8QB,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.87930703163147,53.35073089599610,2018-10-10,0,10,0,
1262318,78274,Costa Coffee,Restaurant/Cafe/Canteen,1,"Costa, 25, Boulevard Retail Park Speke Boulevard",Liverpool,Liverpool,L24 9HZ,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.85958190000000,53.34970190000000,,,,,
498774,PI/000247968,Costa Coffee,Restaurant/Cafe/Canteen,1,"Costa, 5 Allerton Road",Liverpool,Liverpool,L18 1LH,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,,,2019-07-12,0,5,0,Mossley Hill
521723,PI/000252590,Costa Coffee,Restaurant/Cafe/Canteen,1,"Unit 1, 137 Sefton Street",Liverpool,Liverpool,L8 5SN,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97328020000000,53.38099750000000,2018-01-27,5,5,5,
1243676,71557,Costa Coffee,Restaurant/Cafe/Canteen,1,"Unit 1, 360 Edge Lane",Liverpool,Liverpool,L7 9NN,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92984910000000,53.40901050000000,2019-10-03,0,0,0,Kensington
752323,PI/000264261,Costa Coffee,Restaurant/Cafe/Canteen,1,"Unit 2, 5 St Pauls Square",Liverpool,Liverpool,L3 9SJ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99374030000000,53.41017870000000,2017-09-05,0,0,0,
497007,PI/000120476,Costa Coffee,Restaurant/Cafe/Canteen,1,"Unit 6, The Met Quarter, 43 Whitechapel",Liverpool,Liverpool,L1 6DA,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98574650000000,53.40679030000000,2019-08-19,5,0,0,
498967,PI/000249166,"Costa Coffee, Next",Restaurant/Cafe/Canteen,1,"Costa Coffee, Next New Mersey Retail Park",Liverpool,Liverpool,L24 8QB,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.87930703163147,53.35073089599610,2019-03-26,0,0,0,
496819,PI/000101264,Costa@Tesco,Restaurant/Cafe/Canteen,1,"Costa Cafe, Tesco Supermarket Mather Avenue",Liverpool,Liverpool,L18 6HF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90931296348572,53.38130950927730,2018-01-23,0,5,0,Mossley Hill
497364,PI/000157678,Costco Wholesale,Retailers - supermarkets/hypermarkets,7840,30 Waterloo Road,Liverpool,Liverpool,L3 7HY,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99801310000000,53.41479630000000,2019-05-15,5,5,5,
498741,PI/000247694,Costcutter,Retailers - other,4613,27 Willow Way,Liverpool,Liverpool,L11 6LP,0,fhrs_0_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.89324360000000,53.46111740000000,2019-06-07,25,15,20,
1244298,77650,Costi's Food,Mobile caterer,7846,124 Alderson Road,Liverpool,Liverpool,L15 1HH,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93696160000000,53.39920060000000,,,,,
934355,PI/000270015,Cosy Club Liverpool,Restaurant/Cafe/Canteen,1,37C Paradise Street,Liverpool,Liverpool,L1 3EU,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98580330000000,53.40378830000000,2018-11-21,0,0,0,
726392,PI/000262696,Cote Bistro,Restaurant/Cafe/Canteen,1,"Unit 107, 51 Paradise Street",Liverpool,Liverpool,L1 3EU,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98583550000000,53.40290400000000,2020-02-11,5,5,10,
1264118,78301,Cotto&Pronto,Other catering premises,7841,"The Artesian, 10 - 14 Jamaica Street",Liverpool,Liverpool,L1 0AF,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98172910000000,53.39707500000000,,,,,
497596,PI/000188290,Coultons Bread Ltd,Distributors/Transporters,7,Coultons Bread Ltd Liver Industrial Estate,Liverpool,Liverpool,L9 7ES,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94577193260193,53.45333480834960,2020-02-13,0,5,0,
496181,PI/000025904,Country Fayre Ltd,Manufacturers/packers,7839,22 Brasenose Road,Liverpool,Liverpool,L20 8HG,2,fhrs_2_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99410140000000,53.44125570000000,2016-07-07,5,15,5,
495952,PI/000002288,Country Stores,Retailers - other,4613,"Country Store Post Office, 11B Aigburth Vale",Liverpool,Liverpool,L17 0DE,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93333196640015,53.37494277954100,2017-04-05,5,0,10,
616790,PI/000260415,County Pound Plus,Retailers - other,4613,218 - 222 County Road,Liverpool,Liverpool,L4 5PJ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96876310000000,53.44452910000000,2018-11-01,0,0,0,
1243514,18334,County Road Discount Store,Retailers - other,4613,75 - 79 County Road,Liverpool,Liverpool,L4 3QD,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97107320000000,53.44085190000000,,,,,
1243697,71592,Courtyard Bar and Kitchen,Pub/bar/nightclub,7843,"The Courtyard, 89 Roe Street",Liverpool,Liverpool,L1 1EP,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98092080000000,53.40757610000000,2019-10-23,10,10,10,
1243755,71662,Courtyard Bistro,Restaurant/Cafe/Canteen,1,"Courtyard Bistro, University Hospital Aintree Lower Lane",Liverpool,Liverpool,L9 7LJ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93099904060364,53.46641159057620,2016-12-05,5,0,5,
